astrocytoma,Gene,Uniprot,Protein,Overexpression,Affinity 000,Type 000,SMILES 000,ID 000,Affinity 001,Type 001,SMILES 001,ID 001,Affinity 002,Type 002,SMILES 002,ID 002
liver,MELK,Q14680,Maternal embryonic leucine zipper kinase (hMELK) (EC 2.7.11.1) (Protein kinase Eg3) (pEg3 kinase) (Protein kinase PK38) (hPK38) (Tyrosine-protein kinase MELK) (EC 2.7.10.2),5.17,0.3,IC50,CN(C)[C@H]1CC[C@@H](CC1)Nc1c(cnc2ccc(nc12)-c1cc(Cl)c(O)c(Cl)c1)C(C)=O,166059,0.3,IC50,CN(C)C[C@H]1CC[C@@H](CC1)Nc1c(cnc2ccc(nc12)-c1cc(Cl)c(O)c(Cl)c1)C(=O)CO,166100,0.3,IC50,Fc1cc(ccc1-n1cc(cn1)-c1ccncc1OCC1CCNCC1)N1CCOCC1,50185443
liver,VDR,P11473,"Vitamin D3 receptor (VDR) (1,25-dihydroxyvitamin D3 receptor) (Nuclear receptor subfamily 1 group I member 1)",5.16,0.002,EC50,CC[C@H](CCC(C)(C)O)[C@H](C)[C@H]1CCC2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C,50205233,0.003,EC50,C[C@H](CCC(C)(C)O)[C@H](C)[C@H]1CCC2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C,50205234,0.01,EC50,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C,50200182
liver,CHEK1,O14757,Serine/threonine-protein kinase Chk1 (EC 2.7.11.1) (CHK1 checkpoint homolog) (Cell cycle checkpoint kinase) (Checkpoint kinase-1),5.13,0.03,IC50,COc1cc(CCNCc2ccc(cc2)N2CCNCC2)c(Cl)cc1NC(=O)Nc1cnc(cn1)C#N,120931,0.03,IC50,CC(=O)N1CCN(CC1)c1ccnc(Nc2ncc(s2)-c2cncc(c2)C(=O)NCCN)c1,50379643,0.03,IC50,CS(=O)(=O)N1CCN(CC1)c1ccnc(Nc2ncc(s2)-c2cncc(c2)C(=O)NCCN)c1,50379642
liver,RASGRP1,O95267,RAS guanyl-releasing protein 1 (Calcium and DAG-regulated guanine nucleotide exchange factor II) (CalDAG-GEFII) (Ras guanyl-releasing protein),4.99,0.25,Ki,CCCC(CCC)C(=O)OCC1(CO)C\C(=C/c2cn(C)c3ccccc23)C(=O)O1,50244449,0.41,Ki,CCCC(CCC)C(=O)OCC1(CO)C\C(=C/c2ccc3n(C)ccc3c2)C(=O)O1,50017890,0.69,Ki,CCCC(CCC)C(=O)OCC1(CO)C\C(=C/c2cccc3ccn(C)c23)C(=O)O1,50017892
liver,ITPR3,Q14573,"Inositol 1,4,5-trisphosphate receptor type 3 (IP3 receptor isoform 3) (IP3R 3) (InsP3R3) (Type 3 inositol 1,4,5-trisphosphate receptor) (Type 3 InsP3 receptor)",4.97,1.17,Kd,CN(C)c1ccc(cc1)[C+](c1ccc(cc1)N(C)C)c1ccc(cc1)C(=O)NCCCOP(O)(=O)OC1C(O)C(O)C(OP(O)(O)=O)C(OP(O)(O)=O)C1O,50078572,2.9,IC50,O[C@H]1[C@@H](OP(O)(O)=O)[C@H](O)[C@@H](OP(O)(O)=O)[C@H](OP(O)(O)=O)[C@H]1OP(O)(O)=O,50075651,6.1,IC50,O[C@@H]1[C@H](O)[C@H](OP(O)(O)=O)[C@@H](OP(O)(O)=O)[C@H](OP(O)(O)=O)[C@H]1O,50075647
liver,SLC7A11,Q9UPY5,Cystine/glutamate transporter (Amino acid transport system xc-) (Calcium channel blocker resistance protein CCBR1) (Solute carrier family 7 member 11) (xCT),4.97,4.0,IC50,COc1ccc(CN2CCN(CC(=O)c3ccc(OC(C)C)c(c3)-n3c(CN4CCN(CC4)C(=O)COc4ccc(Cl)cc4)nc4ccccc4c3=O)CC2)cc1,50126160,10.0,IC50,CC(C)Oc1ccc(cc1-n1c(CN2CCN(CC2)C(=O)COc2ccc(Cl)cc2)nc2ccccc2c1=O)C(=O)CN1CCOCC1,50126156,10.0,IC50,CC(C)Oc1ccc(cc1-n1c(CN2CCN(CC2)C(=O)COc2ccc(Cl)cc2)nc2ccccc2c1=O)C(=O)CN1CCN(CC=C)CC1,50126159
liver,PLAU,P00749,Urokinase-type plasminogen activator (U-plasminogen activator) (uPA) (EC 3.4.21.73) [Cleaved into: Urokinase-type plasminogen activator long chain A; Urokinase-type plasminogen activator short chain A; Urokinase-type plasminogen activator chain B],4.9,0.0086,Ki,Br.CC1(C)C2CC1[C@]1(C)OB(O[C@@H]1C2)C(CCC\C(S)=N\N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,50034582,0.46,Ki,NC(=N)c1ccc2nc([nH]c2c1)-c1cc(Cl)cc(-c2cccc(N)c2)c1O,50103651,0.62,Ki,NCc1ccc(NC(=O)c2cc(Nc3ncccn3)c3cc(ccc3c2)C(N)=N)cc1,50147093
liver,MMP1,P03956,Interstitial collagenase (EC 3.4.24.7) (Fibroblast collagenase) (Matrix metalloproteinase-1) (MMP-1) [Cleaved into: 22 kDa interstitial collagenase; 27 kDa interstitial collagenase],4.89,0.041,IC50,ONC(=O)C1N(CCc2cc(O)ccc12)S(=O)(=O)c1ccc(cc1)[N+]([O-])=O,50137279,0.1,EC50,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)NCC(C)(C)C)C(=O)CO,50272470,0.1,Ki,CC(C)C[C@H](CC(=O)NO)C(=O)N[C@H]1Cc2cn(CCCCCCNC1=O)c1ccccc21,50086884
liver,MMP11,P24347,Stromelysin-3 (SL-3) (ST3) (EC 3.4.24.-) (Matrix metalloproteinase-11) (MMP-11),4.85,0.23,Ki,COc1ccccc1SC[C@H](CP(O)(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O,50265077,5.0,Ki,NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CCCc1ccccc1)CP(O)(=O)C(Cc1ccccc1)NC(=O)OCc1ccccc1,50138684,5.0,Ki,NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCc1ccccc1)CP(O)(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,50393211
liver,BUB1,O43683,Mitotic checkpoint serine/threonine-protein kinase BUB1 (hBUB1) (EC 2.7.11.1) (BUB1A),4.77,5.0,IC50,CCOc1cc(F)c(Cn2nc(c3CCCc23)-c2ncc(OC)c(Nc3ccncc3)n2)c(F)c1,50011209,6.0,IC50,CCOc1cc(F)c(Cn2nc(c3CCCc23)-c2ncc(OCC3(CO)COC3)c(Nc3ccncc3)n2)c(F)c1,50011201,9.0,IC50,CCOc1cc(F)c(Cn2nc(c3CCCc23)-c2ncc(OCCN(C)C)c(Nc3ccncc3)n2)c(F)c1,50011202
liver,CFTR,P13569,Cystic fibrosis transmembrane conductance regulator (CFTR) (ATP-binding cassette sub-family C member 7) (Channel conductance-controlling ATPase) (EC 3.6.3.49) (cAMP-dependent chloride channel),4.68,2.0,EC50,CC(C)(C)c1cc(F)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,50035582,3.0,EC50,CC(C)(C)c1cc(c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O)C(C)(C)C,50032693,3.0,EC50,CC(C)(C)c1cc(c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O)C(C)(C)C,50032693
liver,PBK,Q96KB5,Lymphokine-activated killer T-cell-originated protein kinase (EC 2.7.12.2) (Cancer/testis antigen 84) (CT84) (MAPKK-like protein kinase) (Nori-3) (PDZ-binding kinase) (Spermatogenesis-related protein kinase) (SPK) (T-LAK cell-originated protein kinase),4.66,0.38,IC50,NCc1ccc(cc1)-c1c(O)ccc2[nH]c(=O)c3sccc3c12,148993,0.43,IC50,CC(C)(N)c1ccc(cc1)-c1c(O)ccc2[nH]c(=O)c3sccc3c12,149054,0.5,IC50,NCCc1ccc(cc1F)-c1c(O)ccc2[nH]c(=O)c3sccc3c12,149042
liver,CDK5,Q00535,Cyclin-dependent-like kinase 5 (EC 2.7.11.1) (Cell division protein kinase 5) (Serine/threonine-protein kinase PSSALRE) (Tau protein kinase II catalytic subunit) (TPKII catalytic subunit),4.63,1.0,IC50,CC(C)c1n[nH]c2c(NCc3ccc(cc3)-c3ccccn3)nc(NCC(C)(C)O)nc12,50154931,3.8,IC50,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13,2579,4.0,IC50,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13,2579
liver,PIK3CB,P42338,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta) (EC 2.7.1.153) (Phosphatidylinositol 4,5-bisphosphate 3-kinase 110 kDa catalytic subunit beta) (PtdIns-3-kinase subunit p110-beta) (p110beta)",4.62,0.05,IC50,Cc1c(Cl)cccc1Cn1c(SCC(O)=O)nc(=O)c2sc(nc12)N1CCOCC1,50420316,0.1,IC50,Cc1c(Cl)cccc1Cn1c(CO)nc(=O)c2sc(nc12)N1CCOCC1,50420311,0.2,IC50,Cc1nc(N)nc(n1)-n1c(Nc2cc(O)cc(O)c2)nc2ccccc12,50341056
liver,KIF11,P52732,Kinesin-like protein KIF11 (Kinesin-like protein 1) (Kinesin-like spindle protein HKSP) (Kinesin-related motor protein Eg5) (Thyroid receptor-interacting protein 5) (TR-interacting protein 5) (TRIP-5),4.57,0.14,IC50,CC(C)[C@@H](N(CCCN)C(=O)c1ccc(C)cc1)c1oc2cc(Cl)ccc2c(=O)c1Cc1ccccc1,50427294,0.14,IC50,CC(C)[C@@H](N(CCCN)C(=O)c1ccc(C)cc1)c1oc2cc(Cl)ccc2c(=O)c1Cc1ccccc1,50427294,0.18,IC50,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]1(C)[C@@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C([C@@H](O)C1=O)C2(C)C,36351
liver,BCL2L1,Q07817,Bcl-2-like protein 1 (Bcl2-L-1) (Apoptosis regulator Bcl-X),4.57,0.01,Ki,CN(C)CC#Cc1ccc(OCCCc2sc(nc2C(O)=O)N2CCc3cccc(C(=O)Nc4nc5ccccc5s4)c3C2)cc1F,50030752,0.02,Ki,CN(C)CC#Cc1ccc(OCCCc2sc(nc2C(O)=O)N2CCc3cccc(C(=O)Nc4nc5ccccc5s4)c3C2)cc1,50030756,0.03,Ki,CN1CCN(CCCNc2ncnc3n(ncc23)-c2ccc(OCCCc3sc(nc3C(O)=O)N3CCc4cccc(C(=O)Nc5nc6ccccc6s5)c4C3)cc2)CC1,50030757
liver,PRKDC,P78527,DNA-dependent protein kinase catalytic subunit (DNA-PK catalytic subunit) (DNA-PKcs) (EC 2.7.11.1) (DNPK1) (p460),4.52,0.3,IC50,COc1cc2ncc3n(C)nc(-c4ccc(cc4)C#N)c3c2cc1OCc1ccccc1C#N,128756,0.3,IC50,COc1cc2ncc3n(C)nc(-c4ccc(cc4)C#N)c3c2cc1OC(F)(F)c1ccccc1,128759,0.3,IC50,COC(=O)C(Oc1cc2c3c(nn(C)c3cnc2cc1OC)-c1ccc(cc1)C#N)c1ccc(F)cc1,128760
liver,PTGER4,P35408,Prostaglandin E2 receptor EP4 subtype (PGE receptor EP4 subtype) (PGE2 receptor EP4 subtype) (Prostanoid EP4 receptor),4.37,1.4e-07,EC50,C[C@@H](CCCCc1ccccc1)[C@H](O)\C=C\[C@H]1CC(F)(F)C(=O)N1CCCc1ccc(s1)C(O)=O,190292,2.7000000000000004e-06,EC50,C[C@@H](CCCCCc1ccccc1)[C@H](O)\C=C\[C@H]1CC(F)(F)C(=O)N1CCCc1ccc(s1)C(O)=O,190296,0.002,EC50,CCCC[C@H](O)\C=C\[C@H]1CCC(=O)N1CCc1ccc(cc1)C(O)=O,50213980
liver,MMP14,P50281,Matrix metalloproteinase-14 (MMP-14) (EC 3.4.24.80) (MMP-X1) (Membrane-type matrix metalloproteinase 1) (MT-MMP 1) (MTMMP1) (Membrane-type-1 matrix metalloproteinase) (MT1-MMP) (MT1MMP),4.29,0.2,IC50,Nc1nc2c(nccc2[nH]1)-c1cc(Br)c(Br)[nH]1,50215926,0.3,IC50,CC1(C)SCCN([C@H]1C(=O)NO)S(=O)(=O)c1ccc(Oc2ccncc2)cc1,50082556,0.32,IC50,CC(C)[C@@H](N(CC(=O)NCCc1ccc(cc1)S(N)(=O)=O)S(=O)(=O)c1ccc(Oc2ccccc2)cc1)C(=O)NO,50246599
liver,EBI2,P32249,G-protein coupled receptor 183 (Epstein-Barr virus-induced G-protein coupled receptor 2) (EBI2) (EBV-induced G-protein coupled receptor 2) (hEBI2),4.24,0.3,IC50,COc1ccc(cc1)C(=O)N1CCN(CC1)C(=O)\C=C\c1ccc(Br)cc1,50011716,5.0,IC50,Brc1ccc(\C=C\C(=O)N2CCN(CC2)C(=O)c2ccc3OCCc3c2)cc1,50011701,5.3,IC50,O=C(COc1ccc2ccccc2c1)N1CCN(CC1)C(=O)Cc1ccccc1,50011717
liver,NOTCH3,Q9UM47,Neurogenic locus notch homolog protein 3 (Notch 3) [Cleaved into: Notch 3 extracellular truncation; Notch 3 intracellular domain],4.2,1.0,IC50,CN1c2ccccc2C(=N[C@H](NC(=O)[C@H](CCC(F)(F)F)[C@@H](C(N)=O)c2cccc(C)c2)C1=O)c1ccccc1,50074693,1.0,IC50,CCC(CC)[C@@H]([C@@H](CCC(F)(F)F)C(=O)N[C@H]1N=C(c2ccccc2)c2ccccc2N(C)C1=O)C(N)=O,50074771,1.0,IC50,CN1c2ccccc2C(=N[C@H](NC(=O)[C@H](CCC(F)(F)F)[C@@H](C(N)=O)c2ccc(F)cc2)C1=O)c1ccccc1,50074799
liver,BACE2,Q9Y5Z0,Beta-secretase 2 (EC 3.4.23.45) (Aspartic-like protease 56 kDa) (Aspartyl protease 1) (ASP1) (Asp 1) (Beta-site amyloid precursor protein cleaving enzyme 2) (Beta-site APP cleaving enzyme 2) (Down region aspartic protease) (DRAP) (Memapsin-1) (Membrane-associated aspartic protease 1) (Theta-secretase),4.14,0.0014,Ki,CCCC(O)C(NCC(O)C(Cc1ccccc1)NC(=O)c1cc(C)cc(c1)C(=O)N(C)C(C)c1ccccc1)C(=O)NCC(C)C,172740,0.02,Ki,CCCC(O)C(NCC(O)C(Cc1ccccc1)NC(=O)c1cccc(c1)C(=O)N(C)C(C)c1ccccc1)C(=O)NCC(C)C,172750,0.22,Ki,CN1C(=N)N[C@@](C)(CS1(=O)=O)c1cc(NC(=O)c2ccc(Cl)cn2)ccc1F,143218
liver,CASP1,P29466,Caspase-1 (CASP-1) (EC 3.4.22.36) (Interleukin-1 beta convertase) (IL-1BC) (Interleukin-1 beta-converting enzyme) (ICE) (IL-1 beta-converting enzyme) (p45) [Cleaved into: Caspase-1 subunit p20; Caspase-1 subunit p10],4.11,0.0087,IC50,CCC(C(=O)N[C@@H](CC(O)=O)C(=O)CNCN1Cc2ccccc2C1)n1ccnc(NCc2nonc2C)c1=O,50160977,0.013,IC50,CCC(C(=O)N[C@@H](CC(O)=O)C(=O)CNCN1CCc2ccccc2C1)n1ccnc(NCc2nonc2C)c1=O,50160954,0.025,IC50,CCCCCCN(C)CNCC(=O)[C@H](CC(O)=O)NC(=O)C(CC)n1cc(CC)nc(NCc2nonc2C)c1=O,50160962
liver,MAPK13,O15264,Mitogen-activated protein kinase 13 (MAP kinase 13) (MAPK 13) (EC 2.7.11.24) (Mitogen-activated protein kinase p38 delta) (MAP kinase p38 delta) (Stress-activated protein kinase 4),4.04,0.64,IC50,Cc1c(F)cc(cc1-c1ccn2c(nnc2c1)C1(C)CC1)C(=O)NC1CC1,50420761,0.83,IC50,Cc1c(F)cc(cc1-c1ccn2c(nnc2c1)-c1ccncc1Cl)C(=O)NC1CC1,50420769,1.6,IC50,Cc1c(F)cc(cc1-c1ccn2c(nnc2c1)-c1ccccc1Cl)C(=O)NC1CC1,50420767
lung,Gene,Uniprot,Protein,Overexpression,Affinity 000,Type 000,SMILES 000,ID 000,Affinity 001,Type 001,SMILES 001,ID 001,Affinity 002,Type 002,SMILES 002,ID 002
lung,AKR1B10,O60218,Aldo-keto reductase family 1 member B10 (EC 1.1.1.-) (ARL-1) (Aldose reductase-like) (Aldose reductase-related protein) (ARP) (hARP) (Small intestine reductase) (SI reductase),62.73,1.2,IC50,COc1ccc2c(cccc2c1C(F)(F)F)C(=S)N(C)CC(O)=O,16314,1.3,Ki,COc1ccc(cc1)\N=c1/oc2cc(O)ccc2cc1C(=O)NCc1ccccc1,50442489,2.6,Ki,COc1cc(O)ccc1\C=C\C(=O)OCCCc1cccc(O)c1,50362835
lung,MMP12,P39900,Macrophage metalloelastase (MME) (EC 3.4.24.65) (Macrophage elastase) (ME) (hME) (Matrix metalloproteinase-12) (MMP-12),15.77,0.1,IC50,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(cc21)-c1ccc(C)o1)C(O)=O,50360964,0.1,IC50,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(cc21)-c1ccc(Cl)o1)C(O)=O,50360965,0.19,Ki,NC(=O)[C@@H](CCC(O)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)C(Cc1cc(no1)-c1ccc(cc1)-c1cccc(Cl)c1)CP(O)(=O)c1ccc(Br)cc1,92441
lung,SLC2A1,P11166,"Solute carrier family 2, facilitated glucose transporter member 1 (Glucose transporter type 1, erythrocyte/brain) (GLUT-1) (HepG2 glucose transporter)",14.76,1.0,IC50,COc1ccc(F)cc1N1CCN(CC1)c1ncnc2n(ncc12)-c1ccccc1,50155671,4.0,IC50,COc1ccccc1N1CCCN(CC1)c1ncnc2n(ncc12)-c1ccccc1,50152749,5.0,IC50,COc1ccc(cc1N1CCN(CC1)c1ncnc2n(ncc12)-c1ccccc1)C(N)=O,50155656
lung,CYP24A1,Q07973,"1,25-dihydroxyvitamin D(3) 24-hydroxylase, mitochondrial (24-OHase) (Vitamin D(3) 24-hydroxylase) (EC 1.14.15.16) (Cytochrome P450 24A1) (Cytochrome P450-CC24)",13.16,2.3,IC50,Clc1cccc(c1)C(c1ccc2nc[nH]c2c1)n1ccnc1,50176808,6.5,IC50,C[C@H](CC=S(N)(=O)c1ccccc1)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C,50370925,7.4,IC50,C[C@H](CC=S(N)(=O)c1ccccc1)C1=CCC2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C,50214607
lung,MMP10,P09238,Stromelysin-2 (SL-2) (EC 3.4.24.22) (Matrix metalloproteinase-10) (MMP-10) (Transin-2),12.14,0.54,IC50,ONC(=O)C1(CS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1,11863,0.54,IC50,ONC(=O)C1(CS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1,11863,3.0,IC50,ONC(=O)C1(CCC2(C1)CCNCC2)S(=O)(=O)c1ccc(Oc2ccc(OC(F)F)cc2)cc1,50078191
lung,PLAU,P00749,Urokinase-type plasminogen activator (U-plasminogen activator) (uPA) (EC 3.4.21.73) [Cleaved into: Urokinase-type plasminogen activator long chain A; Urokinase-type plasminogen activator short chain A; Urokinase-type plasminogen activator chain B],11.05,0.0086,Ki,Br.CC1(C)C2CC1[C@]1(C)OB(O[C@@H]1C2)C(CCC\C(S)=N\N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,50034582,0.46,Ki,NC(=N)c1ccc2nc([nH]c2c1)-c1cc(Cl)cc(-c2cccc(N)c2)c1O,50103651,0.62,Ki,NCc1ccc(NC(=O)c2cc(Nc3ncccn3)c3cc(ccc3c2)C(N)=N)cc1,50147093
lung,MMP9,P14780,Matrix metalloproteinase-9 (MMP-9) (EC 3.4.24.35) (92 kDa gelatinase) (92 kDa type IV collagenase) (Gelatinase B) (GELB) [Cleaved into: 67 kDa matrix metalloproteinase-9; 82 kDa matrix metalloproteinase-9],10.72,0.01,IC50,COc1ccc(cc1)S(=O)(=O)N(CC(=O)NCC1CCCCC1)C(CCSCc1ccccc1)C(=O)NO,50104000,0.03,IC50,COc1ccc(cc1)S(=O)(=O)N(Cc1cn(CCF)nn1)[C@H](C(C)C)C(=O)NO,50389100,0.048,IC50,CC1(C)SCCN([C@H]1C(=O)NO)S(=O)(=O)c1ccc(Oc2ccncc2)cc1,50082556
lung,MMP1,P03956,Interstitial collagenase (EC 3.4.24.7) (Fibroblast collagenase) (Matrix metalloproteinase-1) (MMP-1) [Cleaved into: 22 kDa interstitial collagenase; 27 kDa interstitial collagenase],9.33,0.041,IC50,ONC(=O)C1N(CCc2cc(O)ccc12)S(=O)(=O)c1ccc(cc1)[N+]([O-])=O,50137279,0.1,EC50,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)NCC(C)(C)C)C(=O)CO,50272470,0.1,Ki,CC(C)C[C@H](CC(=O)NO)C(=O)N[C@H]1Cc2cn(CCCCCCNC1=O)c1ccccc21,50086884
lung,MMP11,P24347,Stromelysin-3 (SL-3) (ST3) (EC 3.4.24.-) (Matrix metalloproteinase-11) (MMP-11),8.54,0.23,Ki,COc1ccccc1SC[C@H](CP(O)(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O,50265077,5.0,Ki,NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CCCc1ccccc1)CP(O)(=O)C(Cc1ccccc1)NC(=O)OCc1ccccc1,50138684,5.0,Ki,NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCc1ccccc1)CP(O)(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,50393211
lung,TYMS,P04818,Thymidylate synthase (TS) (TSase) (EC 2.1.1.45),7.99,0.040999999999999995,Ki,Nc1nc2ccc(CN(CC#C)c3ccc(cc3)C(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)cc2c(=O)[nH]1,50405732,0.042,Ki,Nc1nc2ccc(CN(CC#C)c3ccc(cc3)C(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)cc2c(=O)[nH]1,50405733,0.07200000000000001,Ki,Nc1nc2ccc(CN(CC#C)c3ccc(cc3)C(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(O)=O)C(O)=O)C(O)=O)C(O)=O)cc2c(=O)[nH]1,50405731
lung,KCNN4,O15554,Intermediate conductance calcium-activated potassium channel protein 4 (SK4) (SKCa 4) (SKCa4) (IKCa1) (IK1) (KCa3.1) (KCa4) (Putative Gardos channel),7.72,6.0,IC50,NC(=O)C(c1ccccc1)(c1ccc(F)cc1)c1ccc(F)cc1,50371391,9.0,IC50,NC(=O)C(c1ccccc1)(c1ccc(F)cc1)c1ccccc1F,50099566,10.0,IC50,NC(=O)C(c1ccc(F)cc1)(c1ccc(F)cc1)c1ccccc1F,50371390
lung,CDC2,P06493,Cyclin-dependent kinase 1 (CDK1) (EC 2.7.11.22) (EC 2.7.11.23) (Cell division control protein 2 homolog) (Cell division protein kinase 1) (p34 protein kinase),7.33,0.1,IC50,NS(=O)(=O)c1ccc(Nc2ncc(c(Nc3ccc4nc[nH]c4c3)n2)C(F)(F)F)cc1,50164702,0.23,IC50,O=C1Cc2c([nH]c3ccc(cc23)N(=O)=O)-c2cc(CCC#N)ccc2N1,84533,0.49,IC50,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13,2579
lung,SORD,Q00796,Sorbitol dehydrogenase (EC 1.1.1.14) (L-iditol 2-dehydrogenase),7.25,4.0,IC50,C[C@@H](O)c1nccc(n1)N1[C@@H](C)CN(C[C@H]1C)c1ccnc(n1)-n1cc(C)nc1C,50118710,4.0,IC50,C[C@@H](O)c1nccc(n1)N1[C@@H](C)CN(C[C@H]1C)c1ccnc(n1)N1CCN(C)CC1,50118706,6.0,IC50,C[C@@H](O)c1nccc(n1)N1C[C@H](C)N([C@H](C)C1)c1ccnc(n1)C(C)=O,50113497
lung,NQO1,P15559,NAD(P)H dehydrogenase [quinone] 1 (EC 1.6.5.2) (Azoreductase) (DT-diaphorase) (DTD) (Menadione reductase) (NAD(P)H:quinone oxidoreductase 1) (Phylloquinone reductase) (Quinone reductase 1) (QR1),6.73,0.18,IC50,Oc1c(Cc2c(O)c3ccc4ccccc4c3oc2=O)c(=O)oc2c1ccc1ccccc21,35536,0.41,IC50,Cc1cc2oc(=O)c(Cc3c(O)c4cc(C)c(C)cc4oc3=O)c(O)c2cc1C,35534,0.42,IC50,Cc1ccc2c(O)c(Cc3c(O)c4ccc(C)c(C)c4oc3=O)c(=O)oc2c1C,35537
lung,MELK,Q14680,Maternal embryonic leucine zipper kinase (hMELK) (EC 2.7.11.1) (Protein kinase Eg3) (pEg3 kinase) (Protein kinase PK38) (hPK38) (Tyrosine-protein kinase MELK) (EC 2.7.10.2),6.32,0.3,IC50,CN(C)[C@H]1CC[C@@H](CC1)Nc1c(cnc2ccc(nc12)-c1cc(Cl)c(O)c(Cl)c1)C(C)=O,166059,0.3,IC50,CN(C)C[C@H]1CC[C@@H](CC1)Nc1c(cnc2ccc(nc12)-c1cc(Cl)c(O)c(Cl)c1)C(=O)CO,166100,0.3,IC50,Fc1cc(ccc1-n1cc(cn1)-c1ccncc1OCC1CCNCC1)N1CCOCC1,50185443
lung,STK6,O14965,Aurora kinase A (EC 2.7.11.1) (Aurora 2) (Aurora/IPL1-related kinase 1) (ARK-1) (Aurora-related kinase 1) (hARK1) (Breast tumor-amplified kinase) (Serine/threonine-protein kinase 15) (Serine/threonine-protein kinase 6) (Serine/threonine-protein kinase aurora-A),6.06,0.0006,Ki,CN1CCN(CC1)c1cc(Nc2cc(C)n[nH]2)nc(Sc2ccc(NC(=O)C3CC3)cc2)n1,13534,0.01,IC50,C[C@@H](Nc1ncnc2c(cccc12)C(N)=O)c1cccc(NC(=O)c2ccc(F)c(O)c2)c1,116986,0.0155,Ki,OC(=O)[C@]1(Cc2cccc(Nc3nccs3)n2)CCC(CC1)Oc1cccc(Cl)c1F,109209
